azimuth,md (ft),tvd (ft),footage lateral length,well spacing,porpoise deviation,porpoise count,shale footage,acoustic impedance,log permeability,porosity,poisson ratio,water saturation,toc,vcl,p-velocity,s-velocity,youngs modulus,isip,breakdown pressure,pump rate,total number of stages,proppant volume,proppant fluid ratio,production,tc_number,op_number,date_sec
-22.59,11972,6236.0,5349.0,,22.27,25,11955,35169.83,0.42,0.02,0.33,,4.66,0.59,13161.9,7014.34,31.1,4330.0,,95,28,7103381.0,1.34,453.94781009999997,4,7,1493596800
-45.610001000000004,17072,,9883.0,4663.5908,19.57,19,10191,33763.55,0.29,0.02,0.33,,4.68,0.62,13216.42,6986.63,31.03,4416.0,,81,49,19119996.0,1.03,2154.553708,5,11,1498867200
-54.73,14724,8899.0,5160.0,,4.34,13,6160,34839.29,0.47,0.02,0.34,,4.66,0.58,13184.96,7049.93,31.19,6522.0,9414.0,96,15,7985109.0,1.14,942.1315053,8,28,1422748800
-42.77,12733,5860.0,6273.0,4517.0005,6.51,8,1066,30358.05,0.43,0.02,0.33,,4.68,0.58,13182.01,7011.47,,4530.0,,80,19,7889257.0,1.51,1078.573589,8,23,1293840000
-41.880001,12256,6778.0,5138.0,2477.0168,3.6,12,4310,29685.18,0.53,0.02,0.34,0.49,3.9,0.69,12773.7,6695.22,30.2,4847.0,6216.0,80,20,8358440.0,1.18,626.1577359,8,4,1412121600
-20.48,14806,6268.0,7174.0,2029.8573,17.34,22,9938,33856.46,0.46,0.02,0.22,,4.82,0.38,13558.55,6793.33,26.53,4236.0,5888.0,100,13,16260545.0,1.77,3403.8597549999995,4,1,1433116800
-37.16,9465,6483.0,2377.0,2718.3315,20.4,4,5983,35053.87,0.24,0.03,0.25,,5.14,0.59,12033.79,6781.91,27.54,4997.0,7912.0,80,14,5250500.0,1.06,1726.9305530000001,29,14,1325376000
-25.49,13273,6525.0,6632.0,3968.781,512.54,1,12938,30064.75,0.57,0.01,0.33,,4.87,0.43,13465.54,6951.16,30.86,4040.0,,74,11,7343809.0,1.3,2018.703652,10,6,1341100800
-24.15,17660,6403.0,11148.0,2738.8347,14.13,10,6484,33791.6,1.17,,0.34,0.56,3.74,1.71,12506.8,6576.18,29.96,4982.0,,70,75,16448255.0,0.92,2780.213158,3,5,1459468800
-23.440001000000002,15365,7580.0,7455.0,1266.5383,725.52,1,0,35290.28,0.87,0.05,0.34,,3.85,1.14,12910.47,6594.71,29.94,5011.0,,100,50,12466290.0,0.95,2933.2024579999998,10,4,1446336000
-25.92,14019,6369.0,7280.0,840.6528900000001,91.29,3,4700,29649.78,0.42,0.02,0.33,,4.74,0.34,13193.09,7190.77,31.47,4881.0,5616.0,70,36,18033300.0,1.19,1248.688497,10,11,1388534400
-17.719998999999998,11151,5637.0,4996.0,,36.68,9,6601,33183.91,0.62,0.01,0.34,0.81,4.8,0.37,13485.15,6917.72,30.77,4172.0,,110,24,,1.78,1392.451916,2,2,1388534400
-27.66,12407,5970.0,5694.0,505.09344000000004,7.67,9,0,34634.13,0.62,,0.34,0.87,4.8,0.49,13480.49,6979.56,30.96,,,70,29,14219947.0,1.12,849.0807257000001,10,11,1404172800
-69.83000200000001,12521,8135.0,3405.0,1622.2512,6.45,25,11706,34626.62,0.18,0.03,0.34,0.94,4.88,0.89,12829.61,6844.55,30.79,5450.0,8895.0,57,12,3680017.0,0.89,635.9163758,11,27,1309478400
-72.889999,12713,7551.0,3613.0,2183.0615,763.39,1,0,35237.22,0.21,,0.33,0.87,4.66,0.67,13124.58,6984.1,31.05,5387.0,,94,26,5967974.0,0.94,2500.782873,4,4,1451606400
-38.959998999999996,14063,7398.0,6760.0,1485.7048,0.46,20,0,34761.52,0.05,0.02,0.33,,4.72,0.6,13166.48,6909.48,30.79,4514.0,,101,12,5963952.0,1.7,638.6584323,2,20,1372636800
-3.3,14253,7041.0,6648.0,3889.2922,3.0,11,0,34745.94,1.32,0.06,0.34,0.43,,1.89,12159.12,6414.26,29.62,5211.0,,64,33,7065183.0,0.76,1828.8875309999999,3,5,1414800000
-34.450001,13384,6195.0,6323.0,1347.7799,17.65,8,0,34634.13,0.31,0.02,0.33,,4.67,0.62,13194.92,6992.86,31.05,3896.0,,91,31,12189920.0,1.14,1195.757733,3,8,1501545600
-59.939999,11821,6437.0,4642.0,,1.51,23,8397,34315.46,0.38,0.02,0.33,0.68,4.8,0.56,13250.37,7148.66,31.36,,,71,22,6455592.0,0.95,725.4743944,10,11,1372636800
-16.92,13620,8148.0,5429.0,2523.4165,32.16,7,6029,34594.44,1.41,,0.21,,3.9,0.52,11963.68,6819.16,27.71,5981.0,,87,9,5522518.0,1.26,2591.6329760000003,10,6,1372636800
,13798,8358.0,4950.0,3499.0442,8.7,11,0,28473.88,0.73,0.04,0.28,,4.1,0.61,11777.74,7088.11,31.59,6452.0,,79,12,,1.03,1391.9688820000001,1,20,1309478400
-13.53,15692,7476.0,7515.0,4534.3188,22.57,23,8940,33030.93,0.58,0.04,0.33,,4.78,0.5,12733.87,7180.92,31.76,5360.0,,99,43,17197620.0,1.4,3056.092595,10,4,1517443200
-60.169998,17174,7627.0,8862.0,1951.6632,7.84,16,9048,35313.77,0.44,0.01,0.33,0.83,4.74,0.57,13307.1,6996.23,31.02,5615.0,,86,60,11982816.0,1.03,1389.976605,5,8,1388534400
3.3800001,15005,7777.0,5792.0,755.6134,1.49,12,0,34601.01,0.1,0.03,0.34,0.94,4.8,0.88,12881.94,6905.87,30.95,5445.0,9377.0,97,20,8010000.0,1.28,1054.666796,12,4,1517443200
-56.509997999999996,17147,7029.0,9044.0,4405.1382,0.19,22,6842,33867.38,0.32,,0.32,0.78,4.69,0.61,13255.59,6973.79,30.98,4363.0,10320.0,100,41,,1.54,4416.952069,4,8,1543622400
-62.91,12342,8232.0,3566.0,3528.2124,330.79,5,9188,33358.01,0.19,0.03,0.34,0.92,4.83,0.87,12793.11,6812.05,30.62,5787.0,,88,10,2837802.0,0.9,626.3646622,12,27,1325376000
-63.59,10802,5685.0,4873.0,,176.48,9,8409,33953.08,0.65,0.02,0.33,,5.14,0.4,13591.62,6954.28,30.84,4419.0,5430.0,92,32,11304523.0,1.19,852.1353846000001,12,22,1438387200
-61.970001,14011,8162.0,5296.0,,308.56,1,0,30478.58,0.19,0.03,0.34,,4.91,0.9,12859.0,6861.52,30.9,5575.0,,78,16,9327200.0,0.94,1071.65468,12,27,1388534400
-39.990002000000004,15477,6157.0,9021.0,,19.41,10,5622,35033.39,0.31,0.02,0.33,,4.66,0.61,13182.77,7015.94,31.11,,,97,48,12862379.0,1.3,1251.2457880000002,4,7,1491004800
-5.670000099999999,10770,5822.0,4453.0,2923.8655,10.79,22,6384,34798.83,1.16,0.08,0.21,0.68,6.63,0.41,12117.52,6972.5,27.73,4582.0,,88,12,4847272.0,1.35,889.0207554,2,2,1309478400
-48.029999,11871,6638.0,4727.0,2795.3838,0.04,11,6161,34897.55,0.57,0.01,0.34,,4.78,0.41,13453.74,6927.45,30.8,4956.0,6402.0,100,15,7252326.0,1.22,1880.471907,5,1,1388534400
-20.92,12088,6790.0,4895.0,2105.79,9.5,6,4886,27799.79,0.29,0.02,0.27,0.86,4.69,0.61,13227.81,6976.93,30.99,4907.0,,80,28,10636675.0,1.05,1531.934734,11,14,1448928000
-28.530001000000002,13035,8202.0,4762.0,3954.7693,7.68,2,4025,34771.54,1.38,0.09,0.21,,3.62,0.47,11919.57,6821.53,27.84,5219.0,9376.0,92,10,6099279.0,1.28,2455.526563,11,6,1372636800
-72.68,16546,9128.0,6238.0,1309.9276,8.11,2,0,34849.93,0.63,0.03,0.25,,4.71,0.62,11819.26,7079.29,31.06,6053.0,,86,32,,1.0,1653.307558,4,7,1519862400
-39.77,11310,6389.0,4734.0,2960.0225,5.09,2,0,35039.79,0.86,0.08,0.26,,5.15,0.43,13590.49,6773.31,26.99,3954.0,7607.0,77,28,6617366.0,1.09,417.9939497,9,17,1388534400
,16150,6157.0,9560.0,2245.3057,4.11,23,9677,35550.77,0.26,0.01,0.3,0.81,4.68,0.62,13241.47,6972.52,30.98,4428.0,,91,51,14038566.0,1.14,1683.450521,2,7,1435708800
-24.379998999999998,14999,8354.0,6071.0,2657.3369,10.88,8,0,35249.91,1.31,0.06,0.23,0.78,4.07,0.57,12063.65,6805.13,,4720.0,9184.0,97,36,12518770.0,1.27,3183.91943,2,6,1404172800
-16.879998999999998,17452,8352.0,8437.0,,2.51,28,14983,34887.07,0.83,0.05,0.32,0.41,5.7,0.74,12578.32,7090.27,32.4,5665.0,,66,43,12795338.0,1.5,2021.9342219999999,1,11,1493596800
-25.25,14961,6201.0,8184.0,1455.1870000000001,5.72,11,5847,35281.08,0.63,0.01,0.33,,4.92,0.45,13484.58,6959.23,30.88,4096.0,,98,41,12115759.0,1.16,1206.241235,4,7,1535760000
-50.639998999999996,11431,7126.0,3892.0,1554.9706,6.3,3,2129,38057.63,0.5,,0.33,,4.63,0.56,13151.88,7068.17,31.24,5267.0,,73,9,1184365.0,0.38,519.8412166,5,18,1356998400
,14791,6663.0,7264.0,985.65985,22.04,19,9662,34823.06,0.31,0.01,0.33,,4.69,0.61,13250.88,6972.71,30.98,5345.0,,82,51,11540739.0,0.92,3762.5498770000004,3,1,1554076800
-31.76,15672,,8906.0,,260.65,1,2133,28022.72,0.29,0.02,0.33,0.83,4.68,0.62,13216.42,6986.63,31.03,3359.0,,75,45,17841524.0,1.04,2903.932139,9,5,1533081600
-43.860001000000004,14910,8876.0,4791.0,2658.092,13.67,9,6010,34522.19,0.32,0.03,0.25,,4.62,0.65,11841.97,7095.85,31.12,6060.0,7537.0,71,25,5214206.0,1.01,2278.289554,9,11,1433116800
-51.380001,15813,6758.0,8204.0,713.97321,6.13,18,10080,34564.35,0.76,0.02,0.34,0.87,5.84,0.18,13708.08,6888.66,30.66,5004.0,,89,43,20492148.0,1.09,1799.0898940000002,1,8,1441065600
11.42,10555,6923.0,3142.0,676.78528,173.46,3,6888,34614.86,0.83,0.02,0.27,0.7,4.87,0.5,11319.25,6773.06,28.51,4802.0,8283.0,89,22,12682828.0,1.24,2227.844493,1,25,1372636800
-7.380000099999999,12399,8064.0,3792.0,758.57672,11.66,5,2595,30503.75,0.13,0.03,0.34,,4.78,0.85,12892.05,6973.91,31.18,5761.0,6601.0,100,13,4824122.0,0.97,984.6258895,23,4,1325376000
-68.529999,9265,7057.0,1921.0,2871.4214,2.4,8,107,34579.27,0.13,0.02,0.24,,5.05,0.57,11672.86,6783.74,27.71,4673.0,,91,15,5083162.0,1.0,1235.988069,12,25,1404172800
-29.120001000000002,13898,8678.0,5105.0,746.60858,5.86,7,0,34669.05,0.92,,0.29,0.8,4.58,0.49,11721.2,7070.78,31.76,6176.0,,88,27,6941658.0,1.19,764.0957802,12,9,1388534400
-14.07,12420,6646.0,5610.0,872.4757099999999,39.01,12,8428,32825.4,0.18,0.02,0.33,,,0.67,13309.81,6919.51,30.8,4060.0,7813.0,91,29,,1.31,1846.817672,12,25,1404172800
-41.259997999999996,12081,8090.0,3431.0,,155.33,4,0,30247.1,0.14,0.03,0.34,0.92,4.74,0.81,12912.52,6988.22,31.2,5783.0,,99,13,4778821.0,0.95,1070.738985,14,4,1404172800
-35.799999,13936,7505.0,6363.0,879.54041,1.98,7,7746,33832.67,0.47,0.02,0.33,0.85,4.66,0.58,13184.6,7042.19,31.17,5408.0,,92,12,6371041.0,1.69,1363.4938710000001,2,20,1404172800
-45.810001,13106,6233.0,6623.0,1018.8876,1.9,17,6640,35209.41,1.42,0.05,0.34,0.59,3.58,1.82,12359.97,6548.64,,4463.0,5525.0,70,31,9553410.0,1.08,1385.373572,3,5,1488326400
-13.89,13670,7927.0,5321.0,652.7334599999999,10.4,6,3661,35125.52,1.92,0.18,0.2,,4.8,0.76,11634.69,7158.09,29.74,6509.0,,67,13,4874747.0,1.07,604.3373478,2,2,1309478400
-50.18,14753,7723.0,6780.0,969.54163,74.25,2,0,30015.55,0.6,0.01,0.34,,4.79,0.38,13474.4,6921.41,30.78,5074.0,,79,31,,1.48,2682.318327,3,8,1541030400
-24.6,15353,9052.0,6243.0,,5.11,15,6494,35187.29,0.2,0.02,0.26,,4.5,0.71,11864.68,7097.66,31.23,6256.0,,93,12,6112941.0,1.35,1894.1044530000001,2,20,1372636800
-32.220001,19332,6252.0,12443.0,3857.0413,22.56,5,0,30803.07,0.26,0.01,0.33,,4.68,0.62,13263.35,6960.29,30.94,3657.0,6057.0,77,63,25103300.0,1.17,3582.9131700000003,9,5,1546300800
-29.059998999999998,14501,7969.0,6254.0,,213.93,2,10293,34311.44,0.29,0.02,0.33,,4.68,0.62,13216.42,6986.63,31.03,5448.0,,76,34,12051742.0,0.99,1521.046491,1,17,1551398400
-33.450001,13895,6338.0,7318.0,2212.6946,38.53,5,0,34833.46,0.68,0.02,0.33,,5.08,0.4,13595.4,6955.35,30.83,4260.0,,98,38,10191847.0,1.18,637.6526342999999,4,7,1483228800
-23.83,20600,6602.0,13641.0,2569.2202,32.99,13,0,35293.43,0.26,,0.34,0.86,4.68,0.61,13247.61,6954.64,30.93,4964.0,5982.0,77,71,27397780.0,1.02,4154.211558,5,5,1522540800
-28.5,13036,8153.0,4623.0,,21.65,10,7510,31288.62,1.91,,0.2,,4.77,0.68,11573.85,7155.29,29.82,6371.0,7691.0,72,14,,1.05,768.3362749,2,2,1309478400
,16026,7958.0,7740.0,858.66449,9.13,20,8767,35153.91,0.26,0.02,0.33,,4.68,0.61,13255.17,6953.57,30.92,5794.0,,93,52,11415035.0,0.88,3418.257575,7,4,1404172800
-52.740002000000004,10885,7844.0,2639.0,450.34344000000004,24.03,6,4540,33027.54,0.22,0.02,0.34,,4.59,0.53,13356.72,6888.67,30.72,5230.0,,96,18,3730316.0,0.95,1559.765694,1,4,1341100800
-55.029999,14938,6643.0,8045.0,3174.4937,1.9,6,0,30977.49,0.29,0.02,0.33,,4.69,0.61,13230.16,6973.8,30.98,,,100,34,20379848.0,1.36,1940.9587960000001,10,4,1530403200
,11305,5888.0,5043.0,751.0271,16.74,10,4478,35459.04,0.39,0.02,0.33,,4.72,0.58,13268.2,7001.02,31.04,4384.0,4595.0,81,22,6805976.0,0.97,368.8595725,12,19,1430438400
-15.75,15377,5901.0,8833.0,3477.9358,503.75,1,2572,35290.28,0.52,0.01,0.34,,4.73,0.51,13400.65,6960.89,30.93,4819.0,,109,18,11929348.0,1.89,1996.6219579999997,2,2,1404172800
-30.389999,16440,6268.0,9724.0,4924.5361,26.55,6,0,30776.0,0.27,0.01,0.33,,4.86,0.55,13467.47,7061.52,31.09,4598.0,,2,37,18271100.0,1.58,1124.868741,8,1,1448928000
-44.23,13042,6019.0,6317.0,2438.4851,4.68,27,0,35140.32,0.31,0.01,0.33,,4.69,0.61,13250.88,6972.71,30.98,4138.0,,96,31,8997620.0,1.16,899.2156104000001,4,7,1527811200
-18.34,22349,7943.0,14156.0,1147.3912,5.55,17,1577,34667.33,0.16,0.04,0.34,0.87,4.45,0.74,13185.47,6826.19,30.54,4708.0,,93,71,29139678.0,1.41,3217.983424,12,4,1535760000
-52.869999,11376,6523.0,4232.0,867.66534,11.98,25,12092,32754.03,0.67,0.03,0.2,0.73,4.38,0.55,12889.62,6798.7,26.18,4515.0,,95,16,5091281.0,0.75,1384.861273,4,1,1325376000
-33.91,15695,7926.0,7257.0,993.2611699999999,0.05,15,8282,35161.22,0.05,0.02,0.34,0.89,4.61,0.73,13162.85,6895.51,30.78,5615.0,8693.0,97,40,,0.93,2620.370371,16,4,1422748800
-33.23,15078,5898.0,8692.0,,40.8,20,8702,34838.95,0.29,0.02,0.33,0.83,4.69,0.61,13230.16,6973.8,30.98,4599.0,,88,62,17387444.0,1.66,1440.5723560000001,3,1,1533081600
-30.629998999999998,11365,,5532.0,993.3223300000001,21.48,16,5769,32650.87,0.42,0.01,0.34,0.86,4.74,0.45,13604.97,6962.41,30.84,4302.0,,89,15,5607003.0,1.34,709.1398239,13,2,1293840000
-9.409999800000001,10929,7934.0,2745.0,1542.4808,4.71,5,0,28230.58,0.24,0.02,0.34,0.87,4.67,0.61,13263.08,6945.67,30.9,5073.0,9355.0,99,16,3744675.0,1.01,938.9375006000001,10,4,1470009600
,13841,8039.0,5265.0,3008.2363,14.17,17,10344,34771.54,1.06,0.06,0.32,,5.63,0.84,12795.16,7350.9,32.8,5536.0,9049.0,82,13,3778521.0,0.81,1274.7563619999999,12,26,1388534400
-22.860001,15603,7324.0,8029.0,961.0703699999999,0.41,16,6757,34812.4,1.72,0.17,0.19,,5.46,0.83,11782.37,7134.61,29.25,5298.0,9053.0,61,29,11593119.0,1.21,2623.7175399999996,3,15,1506816000
6.0900002,16519,7950.0,7979.0,1298.0293,46.29,1,1809,30596.4,0.31,0.01,0.33,,4.69,0.61,13250.88,6972.71,30.98,4561.0,,100,20,8880488.0,1.3,1466.347001,4,1,1404172800
-16.32,10535,6035.0,4343.0,1852.0096,6.96,3,0,35293.43,0.51,0.02,0.34,,4.7,0.55,13297.75,7008.05,31.05,4176.0,7748.0,95,14,4437034.0,1.35,512.2325536000001,1,1,1356998400
-17.27,13329,5760.0,6972.0,894.7846699999999,1.97,8,0,29016.52,1.22,0.1,0.2,0.57,6.44,0.48,12121.08,7009.73,28.01,4677.0,,89,20,,1.64,1412.872067,1,2,1472688000
-30.43,13215,,4746.0,2043.6453,15.81,9,6584,34286.77,1.91,,0.2,,4.73,0.76,11646.88,7159.51,29.75,6328.0,10597.0,59,14,5266891.0,0.99,1023.363474,2,2,1309478400
-59.59,10070,6422.0,3050.0,2013.3796,3.49,9,7116,35520.21,0.27,0.01,0.33,,4.68,0.61,13271.12,6958.07,30.94,4246.0,,70,13,6378530.0,1.11,517.0082765,10,11,1388534400
-19.68,13976,6121.0,7225.0,1663.0603,11.01,8,7582,34601.01,0.21,0.01,0.33,0.91,4.87,0.44,13396.2,7122.6,31.25,4404.0,,91,51,14102124.0,1.35,795.9864937000001,3,1,1522540800
-44.439999,14667,7174.0,7054.0,4249.7007,433.01,1,4685,32274.46,0.5,0.02,0.33,0.78,4.74,0.6,13275.36,7044.41,31.14,5156.0,,94,48,9604051.0,0.98,2292.7013420000003,5,18,1430438400
-20.24,12683,7533.0,4893.0,,28.51,8,0,34603.7,1.48,0.09,0.21,0.81,3.78,0.49,11577.72,6817.3,27.63,5241.0,9206.0,88,16,6320112.0,1.88,2526.16213,9,6,1541030400
-25.549999,15616,6407.0,8894.0,1979.5806,84.86,3,5458,28402.96,0.28,0.02,0.33,0.82,4.68,0.62,13204.97,6985.98,31.03,3321.0,6064.0,77,45,18051420.0,1.15,2874.47686,9,5,1533081600
-56.580002,14567,7102.0,6571.0,4256.8037,9.56,10,6159,27199.57,0.28,0.02,0.24,0.89,4.67,0.62,13186.82,7008.4,31.09,4416.0,,94,30,20250720.0,1.59,3549.4826829999997,4,8,1546300800
,17246,7529.0,8909.0,5188.4678,17.45,36,16807,35207.64,0.31,0.02,0.34,,4.67,0.62,13196.83,6994.84,31.06,4663.0,,94,32,14417728.0,1.89,1958.0420370000002,1,2,1506816000
-21.809998999999998,13094,7884.0,4920.0,1008.0754,29.81,34,12195,32757.29,1.5,0.03,0.24,0.95,4.04,0.5,12165.6,6835.67,28.13,4520.0,,97,23,10165287.0,1.34,1817.5655570000001,12,25,1522540800
-36.220001,14420,8618.0,5471.0,2258.2476,1.82,15,4331,34589.6,0.93,0.05,0.29,,4.57,0.54,11775.37,7075.35,31.84,6280.0,,91,20,5903616.0,1.18,981.2203929,12,9,1388534400
-28.27,12438,7263.0,4925.0,1235.9037,22.3,4,0,34589.6,0.12,0.03,0.25,0.94,4.19,0.61,11182.95,6785.88,28.14,5819.0,,80,24,,0.98,3624.496782,13,14,1420070400
-38.400002,9412,6421.0,2734.0,,9.96,9,5761,33439.03,0.39,0.02,0.34,,4.72,0.58,13268.2,7001.02,31.04,3735.0,,68,9,,1.05,448.1523409,10,11,1328054400
-78.010002,13157,7275.0,5087.0,,10.71,16,8151,34742.11,0.45,,0.34,,3.61,0.52,13115.64,6698.17,30.19,4905.0,,99,16,6288155.0,1.53,1373.9934230000001,9,1,1443657600
,16389,7538.0,8024.0,1805.4868,2.0,13,813,34719.56,0.42,0.03,0.33,0.87,4.65,0.58,12888.63,7098.29,31.47,5738.0,,95,51,18244026.0,1.08,3930.9754450000005,7,4,1459468800
-40.509997999999996,11106,5336.0,5262.0,2452.635,158.52,6,7051,32647.03,0.28,0.02,0.24,,4.67,0.62,13186.82,7008.4,31.09,4677.0,,89,13,6258000.0,1.09,1560.987136,9,35,1293840000
,13720,6653.0,6817.0,2318.5212,1.33,9,6563,35242.54,0.3,0.02,0.33,0.79,4.69,0.6,13237.71,6976.92,30.99,4839.0,,99,31,,1.3,1703.393856,10,4,1530403200
-52.66,11100,5454.0,5056.0,3035.7974,437.47,1,3881,34702.23,0.47,0.02,0.33,,4.66,0.58,13184.6,7042.19,31.17,4253.0,,82,26,6959668.0,0.85,541.5577053999999,12,19,1438387200
-15.43,15537,8578.0,6180.0,4048.9844,419.21,1,5500,29045.27,0.61,,0.24,1.03,4.56,0.54,12070.11,7103.68,30.74,5534.0,,80,19,6299425.0,0.81,1206.675189,2,1,1372636800
-29.059998999999998,13575,7178.0,6256.0,930.6424,15.33,4,3446,30266.38,1.03,0.03,0.28,0.7,4.8,0.45,11714.26,6767.78,28.57,5320.0,6617.0,80,41,15630675.0,1.04,4421.738144,16,14,1404172800
-61.619999,14104,7882.0,5427.0,764.2915,4.61,6,2861,35210.29,0.36,0.02,0.34,0.86,4.47,0.4,13429.24,6855.93,30.61,4647.0,,88,19,7304273.0,0.94,2456.0058289999997,1,8,1451606400
-33.389998999999996,10864,6835.0,3711.0,4519.8979,758.84,1,3023,35190.53,1.31,0.06,0.34,,3.93,1.92,12319.65,6477.79,29.75,5031.0,5697.0,71,18,6525985.0,1.02,862.3799287,3,5,1467331200
-30.950001,9711,6503.0,2843.0,3041.9922,57.43,9,0,34849.93,0.18,0.02,0.33,0.79,4.49,0.57,13358.84,6857.38,30.62,,,69,14,6667024.0,1.2,354.01146960000005,10,11,1356998400
-21.379998999999998,17235,7696.0,9255.0,2507.5063,22.44,10,0,35137.85,0.06,,0.34,,4.72,0.83,12962.34,6930.92,30.97,,,97,40,14859019.0,0.86,2419.095213,4,4,1435708800
-39.939999,13258,5392.0,7616.0,,29.38,26,0,34633.59,0.5,0.02,0.34,0.86,4.74,0.6,13270.21,7043.91,31.14,4218.0,,96,25,14833575.0,1.89,1279.9032960000002,1,2,1491004800
-2.0699999,13325,8105.0,4467.0,4766.4629,0.22,10,5793,34734.62,0.25,0.02,0.34,0.86,4.76,0.53,13275.97,6918.17,30.79,5560.0,,88,31,19751438.0,3.02,2103.990647,12,7,1356998400
-47.82,14651,7811.0,6590.0,2728.3813,0.71,10,0,30776.31,0.07,0.03,0.34,,4.73,0.87,12924.76,6882.58,30.82,4545.0,,99,22,9656550.0,1.38,1547.021318,4,4,1535760000
,16050,7580.0,7772.0,2096.1235,18.96,9,5082,30155.08,0.67,0.02,0.28,,5.15,0.39,13595.98,6950.15,30.83,5360.0,6188.0,99,14,7427867.0,1.58,1907.656643,2,20,1372636800
3.48,13996,7647.0,5581.0,2166.1812,17.85,2,5326,28739.14,0.85,0.05,0.34,0.51,3.84,1.06,12965.86,6601.31,29.95,5330.0,,100,37,7407900.0,0.9,1322.017042,15,4,1462060800
-35.419998,16695,6609.0,9836.0,3143.0579,8.42,11,5012,34934.39,0.49,0.02,0.33,,4.66,0.59,13170.5,7029.04,31.13,4245.0,,91,48,20145320.0,1.15,1690.7041789999998,3,4,1504224000
-45.16,11807,5371.0,6090.0,,8.98,15,10164,34377.74,0.52,0.02,0.34,0.87,4.44,0.27,13487.18,6854.06,30.59,4253.0,6151.0,88,32,,1.05,1220.7423880000001,12,22,1488326400
-41.900002,16161,6019.0,9421.0,,5.68,12,5959,35130.02,0.61,0.01,0.33,,4.78,0.41,13483.44,6944.11,30.86,4139.0,5302.0,96,49,,1.14,1130.107159,4,7,1464739200
-36.98,11110,6268.0,4086.0,2931.9539,5.26,4,0,35244.49,0.37,0.03,0.25,0.86,5.15,0.53,12368.66,6781.24,27.38,4826.0,6203.0,81,24,9151557.0,1.06,2111.236416,16,14,1409529600
-32.860001000000004,19638,7625.0,11763.0,621.42682,9.08,9,0,35163.15,0.37,0.05,0.26,,4.46,0.58,11138.88,6781.23,28.38,5432.0,6415.0,107,58,28035750.0,1.4,5793.423638,4,14,1543622400
-21.809998999999998,12600,8607.0,3715.0,1633.4869,1.61,19,0,28762.78,0.13,0.02,0.26,0.97,4.58,0.74,11849.86,7096.6,31.27,7328.0,,69,12,1354693.0,0.61,1346.91314,7,11,1351728000
-42.540001000000004,18183,7107.0,10152.0,1465.6843,8.79,18,4809,28736.52,0.47,0.02,0.33,0.8,4.72,0.59,13255.42,7028.22,31.11,4966.0,,92,46,13648777.0,1.02,2044.416948,5,18,1425168000
-25.799999,11909,8403.0,3635.0,3492.0078,36.75,1,306,35192.75,1.55,0.14,0.21,,,0.46,11860.99,6944.66,27.94,5163.0,8310.0,95,15,6068665.0,1.35,1296.963172,2,2,1309478400
-24.02,12079,8527.0,3354.0,,8.32,10,3406,34444.08,0.88,0.05,0.28,0.98,4.21,0.47,11640.49,7066.66,31.59,,,91,18,,1.29,558.2843148,12,9,1372636800
-41.380001,16145,6381.0,8676.0,3724.5942,13.19,2,3559,33388.51,1.21,0.05,0.34,0.53,3.8,1.8,12469.53,6544.33,29.89,4389.0,6415.0,89,38,15074100.0,1.35,2001.093714,4,8,1504224000
-33.369999,14351,6351.0,7750.0,,48.05,5,0,31475.64,0.42,0.01,0.33,0.85,4.74,0.45,13604.97,6962.41,30.84,4723.0,,99,23,,1.6,2262.298508,5,1,1404172800
-33.68,11979,6729.0,4722.0,2424.5957,28.41,23,9348,35273.98,0.44,0.02,0.33,0.81,4.68,0.59,13206.37,7037.54,,4722.0,,70,24,7194733.0,1.11,1430.793384,10,11,1404172800
-25.780001000000002,19951,6764.0,12937.0,839.29797,32.25,7,4832,34775.43,0.49,,0.33,0.72,4.77,0.63,13293.39,7079.18,31.2,,6834.0,83,62,18571976.0,0.89,2867.352996,10,11,1504224000
-27.559998999999998,12504,6268.0,6057.0,2451.166,16.95,7,0,29831.86,0.3,0.01,0.33,,4.69,0.6,13252.12,6966.27,30.96,3912.0,,102,15,9077800.0,1.63,1236.358634,2,2,1341100800
2.24,13555,8924.0,3763.0,,14.96,16,7801,35081.48,0.4,0.03,0.25,,4.57,0.58,11830.01,7095.13,31.0,5848.0,,90,26,5476416.0,0.95,3072.308547,2,7,1388534400
-30.040001,8642,7030.0,1329.0,2014.4221,8.86,10,4427,30816.35,0.13,0.02,0.24,0.95,5.03,0.56,11676.9,6784.16,27.69,4476.0,,92,10,,0.95,877.8266392,12,25,1404172800
-18.389999,13361,7514.0,5383.0,,4.36,12,0,34617.18,0.24,0.03,0.26,0.92,3.13,0.61,11093.33,6783.65,28.56,5822.0,8706.0,90,28,9060627.0,0.88,2787.705297,12,25,1404172800
-46.279999,12807,7152.0,5271.0,335.45862,61.39,5,9262,33994.37,0.81,,0.28,0.72,3.99,0.51,11358.1,6771.58,29.0,4817.0,8792.0,88,20,7555381.0,0.92,763.1089295,1,25,1420070400
-54.389998999999996,14430,6063.0,7662.0,1387.3361,10.52,10,0,34653.08,0.45,0.01,0.33,,4.8,0.46,13386.02,6917.09,30.79,4223.0,,98,41,,1.13,1306.142784,4,7,1475280000
-31.889999,13421,7367.0,5953.0,4258.7705,0.5,8,0,34735.75,0.42,0.04,0.22,,4.38,0.66,11263.09,6799.16,27.55,4872.0,8610.0,85,9,7674165.0,1.32,3898.83581,11,6,1356998400
